,location_code,fiscal_year,budget_category,amountNum
16054,Q234,2018,Teacher,3377879
16055,Q234,2019,Leadership,402803
16056,Q234,2019,Paraprofessionals,772638
16057,Q234,2019,Teacher,3640641
16058,Q234,2020,Leadership,413502
16059,Q234,2020,Paraprofessionals,867205
16060,Q234,2020,Teacher,3531562
16061,Q234,2021,Leadership,434217
16062,Q234,2021,Paraprofessionals,780719
16063,Q234,2021,Teacher,3424459
16064,Q234,2022,Leadership,469888
16065,Q234,2022,Paraprofessionals,825852
16066,Q234,2022,Teacher,3218462
16067,Q234,2023,Leadership,471647
16068,Q234,2023,Paraprofessionals,889219
16069,Q234,2023,Teacher,3006924
16070,Q235,2018,Leadership,150850
16071,Q235,2018,Teacher,1199830
16072,Q235,2019,Leadership,163739
16073,Q235,2019,Teacher,952194
16074,Q235,2020,Leadership,165999
16075,Q235,2020,Teacher,976998
16076,Q235,2021,Leadership,173298
16077,Q235,2021,Teacher,771345
16078,Q235,2022,Leadership,196595
16079,Q235,2022,Paraprofessionals,43117
16080,Q235,2022,Teacher,647995
16081,Q235,2023,Leadership,301944
16082,Q235,2023,Paraprofessionals,81556
16083,Q235,2023,Teacher,962460
16084,Q236,2018,Leadership,285445
16085,Q236,2018,Paraprofessionals,88728
16086,Q236,2019,Leadership,301576
16087,Q236,2019,Paraprofessionals,76918
16088,Q236,2020,Leadership,310165
16089,Q236,2020,Paraprofessionals,41999
16090,Q236,2021,Leadership,323800
16091,Q236,2022,Leadership,331768
16092,Q236,2022,Paraprofessionals,14458
16093,Q236,2023,Leadership,336204
16094,Q236,2023,Paraprofessionals,90395
16095,Q237,2018,Leadership,647387
16096,Q237,2018,Paraprofessionals,753004
16097,Q237,2018,Teacher,6879730
16098,Q237,2019,Leadership,697418
16099,Q237,2019,Paraprofessionals,732316
16100,Q237,2019,Teacher,6955807
16101,Q237,2020,Leadership,703171
16102,Q237,2020,Paraprofessionals,684642
16103,Q237,2020,Teacher,7376520
16104,Q237,2021,Leadership,641125
16105,Q237,2021,Paraprofessionals,731349
16106,Q237,2021,Teacher,7681247
16107,Q237,2022,Leadership,674430
16108,Q237,2022,Paraprofessionals,824758
16109,Q237,2022,Teacher,7982530
16110,Q237,2023,Leadership,628304
16111,Q237,2023,Paraprofessionals,801975
16112,Q237,2023,Teacher,7428055
16113,Q238,2018,Leadership,644284
16114,Q238,2018,Paraprofessionals,461672
16115,Q238,2018,Teacher,7950208
16116,Q238,2019,Leadership,681177
16117,Q238,2019,Paraprofessionals,409126
16118,Q238,2019,Teacher,7724012
16119,Q238,2020,Leadership,581700
16120,Q238,2020,Paraprofessionals,344403
16121,Q238,2020,Teacher,8161975
16122,Q238,2021,Leadership,695772
16123,Q238,2021,Paraprofessionals,275065
16124,Q238,2021,Teacher,8311587
16125,Q238,2022,Leadership,750000
16126,Q238,2022,Paraprofessionals,364160
16127,Q238,2022,Teacher,8285168
16128,Q238,2023,Leadership,615851
16129,Q238,2023,Paraprofessionals,416038
16130,Q238,2023,Teacher,7562790
16131,Q239,2018,Leadership,382303
16132,Q239,2018,Paraprofessionals,473849
16133,Q239,2018,Teacher,3878658
16134,Q239,2019,Leadership,408985
16135,Q239,2019,Paraprofessionals,283243
16136,Q239,2019,Teacher,3690032
16137,Q239,2020,Leadership,416248
16138,Q239,2020,Paraprofessionals,442925
16139,Q239,2020,Teacher,3768038
16140,Q239,2021,Leadership,434733
16141,Q239,2021,Paraprofessionals,476834
16142,Q239,2021,Teacher,3781082
16143,Q239,2022,Leadership,388055
16144,Q239,2022,Paraprofessionals,559277
16145,Q239,2022,Teacher,3941866
16146,Q239,2023,Leadership,434405
16147,Q239,2023,Paraprofessionals,647491
16148,Q239,2023,Teacher,3935156
16149,Q240,2018,Leadership,472137
16150,Q240,2018,Paraprofessionals,183621
16151,Q240,2019,Leadership,585716
16152,Q240,2019,Paraprofessionals,108060
16153,Q240,2020,Leadership,348528
16154,Q240,2020,Paraprofessionals,110164
16155,Q240,2021,Leadership,462210
16156,Q240,2021,Paraprofessionals,134040
16157,Q240,2022,Leadership,566616
16158,Q240,2022,Paraprofessionals,161819
16159,Q240,2023,Leadership,481154
16160,Q240,2023,Paraprofessionals,228956
16161,Q241,2018,Leadership,401123
16162,Q241,2018,Paraprofessionals,34766
16163,Q241,2019,Leadership,275732
16164,Q241,2019,Paraprofessionals,66318
16165,Q241,2020,Leadership,416901
16166,Q241,2020,Paraprofessionals,38197
16167,Q241,2021,Leadership,366035
16168,Q241,2021,Paraprofessionals,39295
16169,Q241,2022,Leadership,181452
16170,Q241,2022,Paraprofessionals,73387
16171,Q241,2023,Leadership,383171
16172,Q241,2023,Paraprofessionals,52108
16173,Q242,2018,Leadership,233813
16174,Q242,2018,Paraprofessionals,426178
16175,Q242,2018,Teacher,2875040
16176,Q242,2019,Leadership,265841
16177,Q242,2019,Paraprofessionals,374595
16178,Q242,2019,Teacher,2946127
16179,Q242,2020,Leadership,275267
16180,Q242,2020,Paraprofessionals,264242
16181,Q242,2020,Teacher,2971609
16182,Q242,2021,Leadership,288041
16183,Q242,2021,Paraprofessionals,302113
16184,Q242,2021,Teacher,3256940
16185,Q242,2022,Leadership,241114
16186,Q242,2022,Paraprofessionals,403272
16187,Q242,2022,Teacher,3289926
16188,Q242,2023,Leadership,302085
16189,Q242,2023,Paraprofessionals,429224
16190,Q242,2023,Teacher,2555176
16191,Q243,2018,Leadership,342059
16192,Q243,2018,Paraprofessionals,60578
16193,Q243,2019,Leadership,427456
16194,Q243,2019,Paraprofessionals,7564
16195,Q243,2020,Leadership,434782
16196,Q243,2020,Paraprofessionals,38197
16197,Q243,2021,Leadership,414158
16198,Q243,2021,Paraprofessionals,44681
16199,Q243,2022,Leadership,474212
16200,Q243,2022,Paraprofessionals,13834
16201,Q243,2023,Leadership,485695
16202,Q243,2023,Paraprofessionals,46443
16203,Q244,2018,Leadership,271335
16204,Q244,2018,Paraprofessionals,322935
16205,Q244,2018,Teacher,2313101
16206,Q244,2019,Leadership,290342
16207,Q244,2019,Paraprofessionals,334540
16208,Q244,2019,Teacher,2410055
16209,Q244,2020,Leadership,277733
16210,Q244,2020,Paraprofessionals,302293
16211,Q244,2020,Teacher,2741439
16212,Q244,2021,Leadership,264795
16213,Q244,2021,Paraprofessionals,298072
16214,Q244,2021,Teacher,2668581
16215,Q244,2022,Leadership,302509
16216,Q244,2022,Paraprofessionals,271382
16217,Q244,2022,Teacher,3039869
16218,Q244,2023,Leadership,225894
16219,Q244,2023,Paraprofessionals,294883
16220,Q244,2023,Teacher,2672002
16221,Q248,2018,Leadership,395126
16222,Q248,2019,Leadership,430011
16223,Q248,2020,Leadership,313856
16224,Q248,2020,Paraprofessionals,33518
16225,Q248,2021,Leadership,409652
16226,Q248,2021,Paraprofessionals,47679
16227,Q248,2022,Leadership,340382
16228,Q248,2022,Paraprofessionals,31401
16229,Q248,2023,Leadership,342678
16230,Q248,2023,Paraprofessionals,43187
16231,Q250,2018,Leadership,273287
16232,Q250,2018,Paraprofessionals,171130
16233,Q250,2018,Teacher,2388687
16234,Q250,2019,Leadership,292668
16235,Q250,2019,Paraprofessionals,166975
16236,Q250,2019,Teacher,2519025
16237,Q250,2020,Leadership,301093
16238,Q250,2020,Paraprofessionals,118781
16239,Q250,2020,Teacher,2472148
16240,Q250,2021,Leadership,320909
16241,Q250,2021,Paraprofessionals,136225
16242,Q250,2021,Teacher,2531108
16243,Q250,2022,Leadership,350978
16244,Q250,2022,Paraprofessionals,214663
16245,Q250,2022,Teacher,2218595
16246,Q250,2023,Leadership,335289
16247,Q250,2023,Paraprofessionals,224384
16248,Q250,2023,Teacher,2526555
16249,Q251,2018,Leadership,251774
16250,Q251,2018,Paraprofessionals,228790
16251,Q251,2018,Teacher,2199397
16252,Q251,2019,Leadership,270535
16253,Q251,2019,Paraprofessionals,277563
16254,Q251,2019,Teacher,2450152
16255,Q251,2020,Leadership,273618
16256,Q251,2020,Paraprofessionals,276180
16257,Q251,2020,Teacher,2551741
16258,Q251,2021,Leadership,292685
16259,Q251,2021,Paraprofessionals,245217
16260,Q251,2021,Teacher,2709492
16261,Q251,2022,Leadership,262395
16262,Q251,2022,Paraprofessionals,256195
16263,Q251,2022,Teacher,2391608
16264,Q251,2023,Leadership,304287
16265,Q251,2023,Paraprofessionals,257007
16266,Q251,2023,Teacher,1924021
16267,Q252,2018,Leadership,402997
16268,Q252,2018,Paraprofessionals,39317
16269,Q252,2019,Leadership,426013
16270,Q252,2019,Paraprofessionals,237
16271,Q252,2020,Leadership,434843
16272,Q252,2021,Leadership,468408
16273,Q252,2022,Leadership,482835
16274,Q252,2023,Leadership,537137
16275,Q252,2023,Paraprofessionals,6296
16276,Q253,2018,Leadership,373527
16277,Q253,2018,Paraprofessionals,414248
16278,Q253,2018,Teacher,3577807
16279,Q253,2019,Leadership,402900
16280,Q253,2019,Paraprofessionals,455573
16281,Q253,2019,Teacher,3708657
16282,Q253,2020,Leadership,411754
16283,Q253,2020,Paraprofessionals,482817
16284,Q253,2020,Teacher,3913146
16285,Q253,2021,Leadership,418401
16286,Q253,2021,Paraprofessionals,479569
16287,Q253,2021,Teacher,3814934
16288,Q253,2022,Leadership,290071
16289,Q253,2022,Paraprofessionals,416538
16290,Q253,2022,Teacher,4141400
16291,Q253,2023,Leadership,419115
16292,Q253,2023,Paraprofessionals,457823
16293,Q253,2023,Teacher,4259893
16294,Q254,2018,Leadership,379183
16295,Q254,2018,Paraprofessionals,587959
16296,Q254,2018,Teacher,3588629
16297,Q254,2019,Leadership,405108
16298,Q254,2019,Paraprofessionals,622243
16299,Q254,2019,Teacher,3342098
16300,Q254,2020,Leadership,410643
16301,Q254,2020,Paraprofessionals,683858
16302,Q254,2020,Teacher,3686872
16303,Q254,2021,Leadership,429140
16304,Q254,2021,Paraprofessionals,748978
16305,Q254,2021,Teacher,3894287
16306,Q254,2022,Leadership,466849
16307,Q254,2022,Paraprofessionals,537970
16308,Q254,2022,Teacher,4227547
16309,Q254,2023,Leadership,419310
16310,Q254,2023,Paraprofessionals,608351
16311,Q254,2023,Teacher,4034074
16312,Q255,2018,Leadership,346527
16313,Q255,2018,Paraprofessionals,5025117
16314,Q255,2018,Teacher,2487108
16315,Q255,2019,Leadership,656444
16316,Q255,2019,Paraprofessionals,5463195
16317,Q255,2019,Teacher,2622177
16318,Q255,2020,Leadership,719670
16319,Q255,2020,Paraprofessionals,6024644
16320,Q255,2020,Teacher,2851343
16321,Q255,2021,Leadership,775928
16322,Q255,2021,Paraprofessionals,5966457
16323,Q255,2021,Teacher,3533144
16324,Q255,2022,Leadership,817541
16325,Q255,2022,Paraprofessionals,5689536
16326,Q255,2022,Teacher,3420792
16327,Q255,2023,Leadership,921862
16328,Q255,2023,Paraprofessionals,5993659
16329,Q255,2023,Teacher,3782992
16330,Q256,2018,Leadership,661042
16331,Q256,2018,Paraprofessionals,5140304
16332,Q256,2018,Teacher,4923053
16333,Q256,2019,Leadership,711984
16334,Q256,2019,Paraprofessionals,5531688
16335,Q256,2019,Teacher,5193314
16336,Q256,2020,Leadership,737397
16337,Q256,2020,Paraprofessionals,5829474
16338,Q256,2020,Teacher,5092832
16339,Q256,2021,Leadership,790972
16340,Q256,2021,Paraprofessionals,6044214
16341,Q256,2021,Teacher,5305378
16342,Q256,2022,Leadership,860876
16343,Q256,2022,Paraprofessionals,5101250
16344,Q256,2022,Teacher,5122786
16345,Q256,2023,Leadership,903965
16346,Q256,2023,Paraprofessionals,4868362
16347,Q256,2023,Teacher,5367336
16348,Q258,2018,Leadership,408003
16349,Q258,2018,Paraprofessionals,101728
16350,Q258,2019,Leadership,444024
16351,Q258,2019,Paraprofessionals,128019
16352,Q258,2020,Leadership,437984
16353,Q258,2020,Paraprofessionals,151524
16354,Q258,2021,Leadership,350005
16355,Q258,2021,Paraprofessionals,178721
16356,Q258,2022,Leadership,465964
16357,Q258,2022,Paraprofessionals,126207
16358,Q258,2023,Leadership,473273
16359,Q258,2023,Paraprofessionals,144991
16360,Q259,2018,Leadership,531353
16361,Q259,2018,Paraprofessionals,78637
16362,Q259,2018,Teacher,1261174
16363,Q259,2019,Leadership,572467
16364,Q259,2019,Paraprofessionals,81557
16365,Q259,2019,Teacher,1000837
16366,Q259,2020,Leadership,579231
16367,Q259,2020,Paraprofessionals,76394
16368,Q259,2021,Leadership,461521
16369,Q259,2021,Paraprofessionals,83767
16370,Q259,2022,Leadership,474093
16371,Q259,2022,Paraprofessionals,158420
16372,Q259,2023,Leadership,427448
16373,Q259,2023,Paraprofessionals,203448
16374,Q260,2018,Leadership,242321
16375,Q260,2018,Paraprofessionals,80063
16376,Q260,2019,Leadership,367267
16377,Q260,2019,Paraprofessionals,38062
16378,Q260,2020,Leadership,337875
16379,Q260,2020,Paraprofessionals,49697
16380,Q260,2021,Leadership,429676
16381,Q260,2021,Paraprofessionals,86155
16382,Q260,2022,Leadership,269693
16383,Q260,2022,Paraprofessionals,56535
16384,Q260,2023,Leadership,448427
16385,Q260,2023,Paraprofessionals,83965
16386,Q261,2018,Leadership,280924
16387,Q261,2019,Leadership,218458
16388,Q261,2020,Leadership,422344
16389,Q261,2021,Leadership,443170
16390,Q261,2022,Leadership,475283
16391,Q261,2023,Leadership,478330
16392,Q262,2018,Leadership,548423
16393,Q262,2018,Paraprofessionals,361694
16394,Q262,2019,Leadership,649105
16395,Q262,2019,Paraprofessionals,362737
16396,Q262,2020,Leadership,651305
16397,Q262,2020,Paraprofessionals,398768
16398,Q262,2021,Leadership,732172
16399,Q262,2021,Paraprofessionals,503717
16400,Q262,2022,Leadership,874696
16401,Q262,2022,Paraprofessionals,428627
16402,Q262,2023,Leadership,792173
16403,Q262,2023,Paraprofessionals,417955
16404,Q263,2018,Leadership,301274
16405,Q263,2019,Leadership,432589
16406,Q263,2020,Leadership,214073
16407,Q263,2021,Leadership,310485
16408,Q263,2022,Leadership,419104
16409,Q263,2022,Paraprofessionals,0
16410,Q263,2023,Leadership,405920
16411,Q264,2018,Leadership,406762
16412,Q264,2018,Paraprofessionals,15107
16413,Q264,2019,Leadership,532591
16414,Q264,2020,Leadership,564069
16415,Q264,2021,Leadership,593383
16416,Q264,2021,Paraprofessionals,6904
16417,Q264,2022,Leadership,608862
16418,Q264,2022,Paraprofessionals,27242
16419,Q264,2023,Leadership,462531
16420,Q264,2023,Paraprofessionals,75399
16421,Q265,2018,Leadership,416483
16422,Q265,2018,Paraprofessionals,39317
16423,Q265,2019,Leadership,303640
16424,Q265,2019,Paraprofessionals,40781
16425,Q265,2020,Leadership,310711
16426,Q265,2020,Paraprofessionals,42387
16427,Q265,2021,Leadership,339033
16428,Q265,2021,Paraprofessionals,39295
16429,Q265,2022,Leadership,239286
16430,Q265,2023,Leadership,323044
16431,Q266,2018,Leadership,247840
16432,Q266,2018,Paraprofessionals,379317
16433,Q266,2018,Teacher,4535488
16434,Q266,2019,Leadership,286572
16435,Q266,2019,Paraprofessionals,370597
16436,Q266,2019,Teacher,4516454
16437,Q266,2020,Leadership,290458
16438,Q266,2020,Paraprofessionals,390771
16439,Q266,2020,Teacher,4446508
16440,Q266,2021,Leadership,304789
16441,Q266,2021,Paraprofessionals,367707
16442,Q266,2021,Teacher,4549613
16443,Q266,2022,Leadership,315164
16444,Q266,2022,Paraprofessionals,462176
16445,Q266,2022,Teacher,4872923
16446,Q266,2023,Leadership,318806
16447,Q266,2023,Paraprofessionals,520431
16448,Q266,2023,Teacher,4656535
16449,Q267,2018,Leadership,401621
16450,Q267,2018,Paraprofessionals,55730
16451,Q267,2019,Leadership,411301
16452,Q267,2019,Paraprofessionals,81559
16453,Q267,2020,Leadership,358382
16454,Q267,2020,Paraprofessionals,46579
16455,Q267,2021,Leadership,456842
16456,Q267,2021,Paraprofessionals,44681
16457,Q267,2022,Leadership,500643
16458,Q267,2022,Paraprofessionals,45694
16459,Q267,2023,Leadership,437530
16460,Q267,2023,Paraprofessionals,10212
16461,Q268,2018,Leadership,308161
16462,Q268,2018,Paraprofessionals,299390
16463,Q268,2018,Teacher,3513209
16464,Q268,2019,Leadership,326427
16465,Q268,2019,Paraprofessionals,399573
16466,Q268,2019,Teacher,3361291
16467,Q268,2020,Leadership,334966
16468,Q268,2020,Paraprofessionals,425345
16469,Q268,2020,Teacher,3670982
16470,Q268,2021,Leadership,352815
16471,Q268,2021,Paraprofessionals,431595
16472,Q268,2021,Teacher,3795979
16473,Q268,2022,Leadership,191088
16474,Q268,2022,Paraprofessionals,495400
16475,Q268,2022,Teacher,3608083
16476,Q268,2023,Leadership,232155
16477,Q268,2023,Paraprofessionals,482090
16478,Q268,2023,Teacher,3983441
16479,Q270,2018,Leadership,370220
16480,Q270,2018,Paraprofessionals,387380
16481,Q270,2018,Teacher,3885372
16482,Q270,2019,Leadership,399504
16483,Q270,2019,Paraprofessionals,530415
16484,Q270,2019,Teacher,4113972
16485,Q270,2020,Leadership,411501
16486,Q270,2020,Paraprofessionals,634516
16487,Q270,2020,Teacher,4258797
16488,Q270,2021,Leadership,420096
16489,Q270,2021,Paraprofessionals,678812
16490,Q270,2021,Teacher,4820774
16491,Q270,2022,Leadership,461140
16492,Q270,2022,Paraprofessionals,583139
16493,Q270,2022,Teacher,4072674
16494,Q270,2023,Leadership,485168
16495,Q270,2023,Paraprofessionals,649010
16496,Q270,2023,Teacher,4407267
16497,Q272,2018,Leadership,445837
16498,Q272,2018,Paraprofessionals,176320
16499,Q272,2019,Leadership,590689
16500,Q272,2019,Paraprofessionals,147656
16501,Q272,2020,Leadership,457092
16502,Q272,2020,Paraprofessionals,88966
16503,Q272,2021,Leadership,354433
16504,Q272,2021,Paraprofessionals,78590
16505,Q272,2022,Leadership,451481
16506,Q272,2022,Paraprofessionals,86694
16507,Q272,2023,Leadership,406232
16508,Q272,2023,Paraprofessionals,142967
16509,Q273,2018,Leadership,268076
16510,Q273,2018,Paraprofessionals,344631
16511,Q273,2018,Teacher,2324856
16512,Q273,2019,Leadership,283474
16513,Q273,2019,Paraprofessionals,381882
16514,Q273,2019,Teacher,2399252
16515,Q273,2020,Leadership,292119
16516,Q273,2020,Paraprofessionals,374686
16517,Q273,2020,Teacher,2349872
16518,Q273,2021,Leadership,309577
16519,Q273,2021,Paraprofessionals,348961
16520,Q273,2021,Teacher,2374663
16521,Q273,2022,Leadership,72516
16522,Q273,2022,Paraprofessionals,364086
16523,Q273,2022,Teacher,2252427
16524,Q273,2023,Leadership,276822
16525,Q273,2023,Paraprofessionals,342475
16526,Q273,2023,Teacher,2513916
16527,Q277,2018,Leadership,624620
16528,Q277,2018,Paraprofessionals,4468855
16529,Q277,2018,Teacher,1534788
16530,Q277,2019,Leadership,744370
16531,Q277,2019,Paraprofessionals,5204740
16532,Q277,2019,Teacher,1678320
16533,Q277,2020,Leadership,854477
16534,Q277,2020,Paraprofessionals,6313535
16535,Q277,2020,Teacher,2082172
16536,Q277,2021,Leadership,940154
16537,Q277,2021,Paraprofessionals,6976166
16538,Q277,2021,Teacher,1905016
16539,Q277,2022,Leadership,885017
16540,Q277,2022,Paraprofessionals,6685976
16541,Q277,2022,Teacher,1961823
16542,Q277,2023,Leadership,914389
16543,Q277,2023,Paraprofessionals,6083388
16544,Q277,2023,Teacher,2110079
16545,Q280,2018,Leadership,262371
16546,Q280,2018,Paraprofessionals,109533
16547,Q280,2018,Teacher,3023262
16548,Q280,2019,Leadership,279457
16549,Q280,2019,Paraprofessionals,149637
16550,Q280,2019,Teacher,3081381
16551,Q280,2020,Leadership,286264
16552,Q280,2020,Paraprofessionals,199922
16553,Q280,2020,Teacher,3213574
16554,Q280,2021,Leadership,299041
16555,Q280,2021,Paraprofessionals,196475
16556,Q280,2021,Teacher,3218781
16557,Q280,2022,Leadership,311449
16558,Q280,2022,Paraprofessionals,82006
16559,Q280,2022,Teacher,2907307
16560,Q280,2023,Leadership,333448
16561,Q280,2023,Paraprofessionals,52958
16562,Q280,2023,Teacher,3113691
16563,Q281,2018,Leadership,420345
16564,Q281,2018,Paraprofessionals,189397
16565,Q281,2019,Leadership,437973
16566,Q281,2019,Paraprofessionals,199879
16567,Q281,2020,Leadership,560032
16568,Q281,2020,Paraprofessionals,164423
16569,Q281,2021,Leadership,598728
16570,Q281,2021,Paraprofessionals,207493
16571,Q281,2022,Leadership,636519
16572,Q281,2022,Paraprofessionals,316494
16573,Q281,2023,Leadership,626106
16574,Q281,2023,Paraprofessionals,346070
16575,Q282,2018,Leadership,389254
16576,Q282,2018,Paraprofessionals,39317
16577,Q282,2018,Teacher,1173416
16578,Q282,2019,Leadership,415066
16579,Q282,2019,Teacher,1402685
16580,Q282,2020,Leadership,430785
16581,Q282,2020,Paraprofessionals,36429
16582,Q282,2020,Teacher,1276698
16583,Q282,2021,Leadership,457876
16584,Q282,2021,Paraprofessionals,664
16585,Q282,2021,Teacher,1715370
16586,Q282,2022,Leadership,516692
16587,Q282,2022,Paraprofessionals,47916
16588,Q282,2022,Teacher,1436493
16589,Q282,2023,Leadership,363521
16590,Q282,2023,Paraprofessionals,47536
16591,Q282,2023,Teacher,1617400
16592,Q283,2018,Leadership,530026
16593,Q283,2018,Paraprofessionals,194781
16594,Q283,2019,Leadership,568376
16595,Q283,2019,Paraprofessionals,144099
16596,Q283,2020,Leadership,443160
16597,Q283,2020,Paraprofessionals,165360
16598,Q283,2021,Leadership,462827
16599,Q283,2021,Paraprofessionals,162564
16600,Q283,2022,Leadership,484197
